code_module,code_presentation,id_student,landmark_day,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,date_registration,total_click_25,active_days_25,distinct_resources_25,no_vle_activity_25,n_opportunity_25,n_submitted_25,n_missing_25,submission_rate_25,avg_score_25,avg_submit_delay_25,no_assessment_opportunity_25,eligible_at_25,target_churn_after_25,final_result,date_unregistration,cohort_status_25
DDD,2014J,635255,25,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,Y,0,60,-129.0,225.0,16.0,26.0,0.0,1.0,1.0,0.0,1.0,85.0,-3.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,635418,25,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,0,60,-59.0,319.0,11.0,22.0,0.0,1.0,1.0,0.0,1.0,65.0,-4.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,635992,25,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,N,0,120,-157.0,379.0,20.0,37.0,0.0,1.0,1.0,0.0,1.0,90.0,-3.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,636243,25,F,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,120,-150.0,97.0,11.0,22.0,0.0,1.0,1.0,0.0,1.0,65.0,1.0,0.0,1,1.0,Withdrawn,115.0,model_eligible
DDD,2014J,636364,25,M,West Midlands Region,Lower Than A Level,20-30%,0-35,N,0,90,-162.0,327.0,15.0,56.0,0.0,1.0,1.0,0.0,1.0,95.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,636420,25,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,0,120,-31.0,43.0,6.0,11.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,60.0,model_eligible
DDD,2014J,636451,25,F,North Western Region,A Level or Equivalent,10-20,0-35,N,0,120,-115.0,25.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,636484,25,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,60,-42.0,170.0,11.0,22.0,0.0,1.0,1.0,0.0,1.0,80.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,636503,25,F,East Midlands Region,A Level or Equivalent,10-20,0-35,N,0,120,-39.0,93.0,7.0,23.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,636594,25,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,70,-22.0,170.0,17.0,50.0,0.0,1.0,1.0,0.0,1.0,90.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,636697,25,M,Scotland,HE Qualification,80-90%,35-55,N,0,60,-58.0,336.0,18.0,27.0,0.0,1.0,1.0,0.0,1.0,80.0,-7.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,636875,25,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,0,120,-151.0,118.0,9.0,21.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,637064,25,M,London Region,A Level or Equivalent,10-20,0-35,N,0,60,-136.0,35.0,8.0,11.0,0.0,1.0,1.0,0.0,1.0,95.0,-2.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,637075,25,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,60,-30.0,160.0,11.0,16.0,0.0,1.0,1.0,0.0,1.0,65.0,-1.0,0.0,1,1.0,Withdrawn,41.0,model_eligible
DDD,2014J,637347,25,F,South West Region,Lower Than A Level,70-80%,0-35,N,0,60,-136.0,93.0,8.0,15.0,0.0,1.0,1.0,0.0,1.0,60.0,-2.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,637374,25,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,N,0,120,-42.0,82.0,6.0,14.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,637473,25,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,N,0,60,-70.0,102.0,8.0,14.0,0.0,1.0,1.0,0.0,1.0,90.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,637691,25,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,0,90,-156.0,60.0,8.0,17.0,0.0,1.0,1.0,0.0,1.0,55.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,638051,25,M,South East Region,Lower Than A Level,40-50%,0-35,N,0,60,-80.0,42.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,45.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,638131,25,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,90,-129.0,52.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,70.0,-2.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,638202,25,M,East Anglian Region,Lower Than A Level,20-30%,0-35,N,0,120,-102.0,54.0,8.0,10.0,0.0,1.0,1.0,0.0,1.0,70.0,-4.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,638243,25,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,Y,0,120,-113.0,31.0,7.0,6.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,26.0,model_eligible
DDD,2014J,638384,25,F,Wales,Lower Than A Level,70-80%,0-35,Y,0,60,-74.0,538.0,15.0,31.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,639514,25,F,North Region,HE Qualification,Unknown,35-55,N,0,120,-100.0,304.0,18.0,39.0,0.0,1.0,1.0,0.0,1.0,65.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,639766,25,F,North Western Region,A Level or Equivalent,80-90%,0-35,N,0,60,-58.0,195.0,17.0,21.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,640144,25,F,North Western Region,Lower Than A Level,30-40%,0-35,N,0,120,-10.0,141.0,15.0,19.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,640178,25,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,60,-160.0,146.0,14.0,34.0,0.0,1.0,1.0,0.0,1.0,50.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,640773,25,M,South West Region,Lower Than A Level,10-20,0-35,Y,0,150,-161.0,260.0,19.0,43.0,0.0,1.0,1.0,0.0,1.0,50.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,640836,25,F,South Region,Lower Than A Level,90-100%,0-35,N,0,120,-32.0,109.0,10.0,21.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,640942,25,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,N,0,60,-102.0,406.0,18.0,32.0,0.0,1.0,1.0,0.0,1.0,95.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,640975,25,M,South Region,A Level or Equivalent,Unknown,0-35,N,0,60,-121.0,643.0,20.0,39.0,0.0,1.0,1.0,0.0,1.0,80.0,-4.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,640982,25,M,Scotland,A Level or Equivalent,30-40%,0-35,N,0,60,-36.0,105.0,10.0,20.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,641192,25,M,Ireland,Lower Than A Level,70-80%,0-35,N,0,60,-77.0,76.0,5.0,13.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,45.0,model_eligible
DDD,2014J,641253,25,F,East Anglian Region,Lower Than A Level,0-10%,0-35,N,0,120,-162.0,325.0,17.0,29.0,0.0,1.0,1.0,0.0,1.0,45.0,-4.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,641305,25,M,North Region,Lower Than A Level,Unknown,0-35,N,0,120,-30.0,54.0,9.0,11.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,0.0,1,1.0,Withdrawn,55.0,model_eligible
DDD,2014J,641315,25,F,London Region,A Level or Equivalent,20-30%,0-35,N,0,90,-162.0,908.0,26.0,51.0,0.0,1.0,1.0,0.0,1.0,55.0,-3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,641557,25,F,East Anglian Region,No Formal quals,20-30%,0-35,Y,0,210,-113.0,41.0,3.0,10.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,60.0,model_eligible
DDD,2014J,641609,25,M,North Western Region,Lower Than A Level,50-60%,0-35,N,0,60,-105.0,37.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,75.0,-12.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,641744,25,F,South East Region,Lower Than A Level,90-100%,0-35,Y,0,60,-155.0,222.0,19.0,30.0,0.0,1.0,1.0,0.0,1.0,90.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,641845,25,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,60,-92.0,72.0,6.0,12.0,0.0,1.0,1.0,0.0,1.0,55.0,-1.0,0.0,1,1.0,Withdrawn,59.0,model_eligible
DDD,2014J,641896,25,F,Scotland,A Level or Equivalent,30-40%,35-55,N,0,60,-105.0,106.0,10.0,16.0,0.0,1.0,1.0,0.0,1.0,95.0,-8.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,642139,25,M,London Region,Lower Than A Level,50-60%,0-35,N,0,60,-140.0,73.0,8.0,21.0,0.0,1.0,1.0,0.0,1.0,45.0,3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,642230,25,F,Scotland,HE Qualification,90-100%,0-35,N,0,90,-71.0,171.0,13.0,23.0,0.0,1.0,1.0,0.0,1.0,55.0,0.0,0.0,1,1.0,Withdrawn,74.0,model_eligible
DDD,2014J,642310,25,M,East Midlands Region,HE Qualification,20-30%,35-55,N,0,60,-136.0,445.0,20.0,33.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,642443,25,M,South East Region,A Level or Equivalent,30-40%,0-35,N,0,60,-162.0,650.0,23.0,55.0,0.0,1.0,1.0,0.0,1.0,75.0,-3.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,642474,25,F,South Region,A Level or Equivalent,90-100%,35-55,N,0,60,-119.0,830.0,25.0,59.0,0.0,1.0,1.0,0.0,1.0,95.0,-3.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,642501,25,M,South East Region,A Level or Equivalent,30-40%,0-35,N,0,90,-88.0,227.0,20.0,49.0,0.0,1.0,1.0,0.0,1.0,80.0,-4.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,642625,25,M,East Anglian Region,A Level or Equivalent,10-20,0-35,Y,0,120,-86.0,119.0,10.0,16.0,0.0,1.0,1.0,0.0,1.0,80.0,-11.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,642744,25,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,150,-101.0,148.0,12.0,23.0,0.0,1.0,1.0,0.0,1.0,80.0,-1.0,0.0,1,1.0,Withdrawn,93.0,model_eligible
DDD,2014J,642764,25,M,Wales,Lower Than A Level,10-20,35-55,Y,0,90,-30.0,224.0,13.0,16.0,0.0,1.0,1.0,0.0,1.0,45.0,4.0,0.0,1,1.0,Withdrawn,55.0,model_eligible
DDD,2014J,642838,25,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,0,90,-136.0,363.0,20.0,18.0,0.0,1.0,1.0,0.0,1.0,70.0,-5.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,643006,25,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,Y,0,120,-53.0,145.0,15.0,17.0,0.0,1.0,1.0,0.0,1.0,80.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,643036,25,F,Scotland,Lower Than A Level,0-10%,0-35,N,0,60,-84.0,208.0,9.0,15.0,0.0,1.0,1.0,0.0,1.0,90.0,-3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,643126,25,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,60,-29.0,673.0,22.0,24.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,643199,25,M,East Midlands Region,HE Qualification,70-80%,35-55,N,0,120,-151.0,131.0,18.0,16.0,0.0,1.0,1.0,0.0,1.0,80.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,643230,25,F,Wales,A Level or Equivalent,40-50%,0-35,N,0,120,-24.0,52.0,6.0,10.0,0.0,1.0,1.0,0.0,1.0,40.0,-3.0,0.0,1,1.0,Withdrawn,137.0,model_eligible
DDD,2014J,643280,25,M,South West Region,A Level or Equivalent,40-50%,35-55,N,0,60,-49.0,140.0,15.0,18.0,0.0,1.0,1.0,0.0,1.0,60.0,3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,643285,25,M,Scotland,A Level or Equivalent,70-80%,0-35,N,0,60,-77.0,534.0,23.0,57.0,0.0,1.0,1.0,0.0,1.0,85.0,-3.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,643542,25,F,South East Region,A Level or Equivalent,30-40%,0-35,N,0,180,-162.0,128.0,17.0,17.0,0.0,1.0,1.0,0.0,1.0,60.0,-1.0,0.0,1,1.0,Withdrawn,34.0,model_eligible
DDD,2014J,643729,25,M,London Region,A Level or Equivalent,0-10%,0-35,N,0,60,-57.0,185.0,16.0,50.0,0.0,1.0,1.0,0.0,1.0,80.0,-4.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,643758,25,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,120,-107.0,85.0,10.0,22.0,0.0,1.0,1.0,0.0,1.0,60.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,644159,25,M,East Midlands Region,HE Qualification,50-60%,0-35,N,0,60,-71.0,245.0,15.0,14.0,0.0,1.0,1.0,0.0,1.0,85.0,-3.0,0.0,1,1.0,Withdrawn,163.0,model_eligible
DDD,2014J,644229,25,M,South East Region,A Level or Equivalent,50-60%,0-35,N,0,120,-49.0,210.0,16.0,20.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,644310,25,M,South West Region,A Level or Equivalent,20-30%,0-35,N,0,60,-127.0,113.0,9.0,20.0,0.0,1.0,1.0,0.0,1.0,70.0,-1.0,0.0,1,1.0,Withdrawn,121.0,model_eligible
DDD,2014J,644409,25,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,0,120,-157.0,161.0,12.0,19.0,0.0,1.0,1.0,0.0,1.0,75.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,644457,25,F,London Region,A Level or Equivalent,60-70%,0-35,N,0,120,-60.0,137.0,14.0,17.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,644474,25,M,London Region,Lower Than A Level,30-40%,0-35,N,0,120,-161.0,106.0,8.0,16.0,0.0,1.0,1.0,0.0,1.0,65.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,644516,25,M,North Region,Lower Than A Level,Unknown,35-55,N,0,120,-147.0,37.0,8.0,6.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,1,1.0,Withdrawn,65.0,model_eligible
DDD,2014J,644525,25,F,South Region,A Level or Equivalent,50-60%,0-35,N,0,60,-74.0,141.0,12.0,17.0,0.0,1.0,1.0,0.0,1.0,90.0,-3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,644567,25,M,South East Region,Lower Than A Level,60-70%,0-35,N,0,60,-105.0,265.0,13.0,28.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,1.0,Withdrawn,53.0,model_eligible
DDD,2014J,644956,25,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,240,-74.0,291.0,16.0,19.0,0.0,1.0,1.0,0.0,1.0,90.0,-3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,644964,25,F,South West Region,A Level or Equivalent,70-80%,0-35,Y,0,120,-30.0,436.0,26.0,46.0,0.0,1.0,1.0,0.0,1.0,95.0,-5.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,645031,25,M,Wales,A Level or Equivalent,50-60%,0-35,N,0,60,-150.0,390.0,23.0,51.0,0.0,1.0,1.0,0.0,1.0,65.0,-4.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645054,25,F,Scotland,Lower Than A Level,20-30%,0-35,N,0,120,-51.0,107.0,9.0,14.0,0.0,1.0,1.0,0.0,1.0,40.0,-3.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,645081,25,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,0,60,-162.0,272.0,22.0,15.0,0.0,1.0,1.0,0.0,1.0,75.0,-19.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645147,25,M,Wales,Lower Than A Level,0-10%,0-35,N,0,60,-28.0,81.0,7.0,11.0,0.0,1.0,1.0,0.0,1.0,50.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,645219,25,M,South Region,Lower Than A Level,90-100%,0-35,N,0,120,-148.0,313.0,17.0,39.0,0.0,1.0,1.0,0.0,1.0,65.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645322,25,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,120,-157.0,47.0,5.0,9.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,1.0,Withdrawn,116.0,model_eligible
DDD,2014J,645353,25,M,North Western Region,Lower Than A Level,0-10%,0-35,N,0,240,-140.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,53.0,model_eligible
DDD,2014J,645425,25,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,120,-149.0,194.0,14.0,40.0,0.0,1.0,1.0,0.0,1.0,85.0,-6.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645434,25,F,North Western Region,A Level or Equivalent,10-20,0-35,N,0,60,-140.0,309.0,19.0,35.0,0.0,1.0,1.0,0.0,1.0,80.0,-5.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645499,25,M,Scotland,HE Qualification,30-40%,0-35,N,0,60,-150.0,176.0,14.0,26.0,0.0,1.0,1.0,0.0,1.0,60.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645512,25,F,South Region,Lower Than A Level,40-50%,0-35,N,0,330,-35.0,79.0,7.0,14.0,0.0,1.0,1.0,0.0,1.0,55.0,-1.0,0.0,1,1.0,Withdrawn,45.0,model_eligible
DDD,2014J,645551,25,M,South East Region,Lower Than A Level,90-100%,35-55,N,0,60,-157.0,121.0,12.0,24.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645792,25,M,South West Region,Lower Than A Level,70-80%,0-35,N,0,110,-86.0,212.0,24.0,27.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,645818,25,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,60,-156.0,209.0,14.0,40.0,0.0,1.0,1.0,0.0,1.0,80.0,-13.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645864,25,M,Scotland,A Level or Equivalent,10-20,0-35,N,0,120,-121.0,135.0,17.0,13.0,0.0,1.0,1.0,0.0,1.0,55.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645866,25,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,0,60,-70.0,201.0,5.0,25.0,0.0,1.0,1.0,0.0,1.0,45.0,5.0,0.0,1,1.0,Withdrawn,72.0,model_eligible
DDD,2014J,645939,25,M,South Region,A Level or Equivalent,40-50%,0-35,N,0,120,-113.0,222.0,21.0,20.0,0.0,1.0,1.0,0.0,1.0,75.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,645962,25,M,Scotland,A Level or Equivalent,70-80%,0-35,N,0,60,-98.0,93.0,6.0,10.0,0.0,1.0,1.0,0.0,1.0,80.0,0.0,0.0,1,1.0,Withdrawn,191.0,model_eligible
DDD,2014J,646006,25,F,London Region,A Level or Equivalent,40-50%,0-35,Y,0,90,-148.0,610.0,24.0,23.0,0.0,1.0,1.0,0.0,1.0,95.0,-1.0,0.0,1,1.0,Withdrawn,186.0,model_eligible
DDD,2014J,646090,25,F,South East Region,HE Qualification,80-90%,35-55,N,0,60,-136.0,135.0,12.0,26.0,0.0,1.0,1.0,0.0,1.0,75.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
DDD,2014J,646322,25,M,Scotland,HE Qualification,50-60%,35-55,N,0,60,-72.0,86.0,11.0,29.0,0.0,1.0,1.0,0.0,1.0,55.0,-9.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,646344,25,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,0,120,-66.0,83.0,9.0,10.0,0.0,1.0,1.0,0.0,1.0,80.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,646359,25,M,South East Region,A Level or Equivalent,30-40%,0-35,N,0,150,-93.0,91.0,16.0,22.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,646391,25,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,0,60,-140.0,38.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,65.0,5.0,0.0,1,1.0,Withdrawn,62.0,model_eligible
DDD,2014J,646489,25,F,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,120,-95.0,469.0,20.0,37.0,0.0,1.0,1.0,0.0,1.0,75.0,-9.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,646589,25,M,South West Region,A Level or Equivalent,10-20,0-35,Y,0,120,-53.0,62.0,10.0,11.0,0.0,1.0,1.0,0.0,1.0,35.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,646700,25,F,South West Region,A Level or Equivalent,30-40%,0-35,N,0,120,-94.0,200.0,14.0,32.0,0.0,1.0,1.0,0.0,1.0,50.0,0.0,0.0,1,1.0,Withdrawn,159.0,model_eligible
DDD,2014J,646836,25,M,Ireland,A Level or Equivalent,70-80%,0-35,N,0,120,-38.0,72.0,7.0,13.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,646952,25,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,Y,0,120,-79.0,250.0,11.0,31.0,0.0,1.0,1.0,0.0,1.0,70.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,646957,25,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,0,90,-106.0,89.0,9.0,25.0,0.0,1.0,1.0,0.0,1.0,65.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647166,25,M,London Region,HE Qualification,80-90%,55<=,N,0,60,-29.0,919.0,26.0,65.0,0.0,1.0,1.0,0.0,1.0,90.0,-6.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647215,25,F,South East Region,A Level or Equivalent,50-60%,0-35,N,0,90,-136.0,571.0,24.0,39.0,0.0,1.0,1.0,0.0,1.0,85.0,-2.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647218,25,M,North Western Region,Lower Than A Level,0-10%,0-35,N,0,60,-162.0,118.0,7.0,18.0,0.0,1.0,1.0,0.0,1.0,65.0,-2.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647227,25,F,South West Region,Lower Than A Level,80-90%,0-35,N,0,60,-92.0,170.0,11.0,25.0,0.0,1.0,1.0,0.0,1.0,75.0,1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647305,25,M,South West Region,A Level or Equivalent,60-70%,0-35,N,0,60,-161.0,42.0,5.0,15.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647318,25,M,Wales,A Level or Equivalent,20-30%,35-55,N,0,90,-45.0,76.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647368,25,F,Wales,HE Qualification,10-20,0-35,N,0,180,-86.0,51.0,6.0,14.0,0.0,1.0,1.0,0.0,1.0,65.0,0.0,0.0,1,1.0,Withdrawn,87.0,model_eligible
DDD,2014J,647373,25,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,0,60,-149.0,194.0,16.0,27.0,0.0,1.0,1.0,0.0,1.0,70.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647464,25,M,South West Region,A Level or Equivalent,10-20,0-35,N,0,120,-72.0,96.0,8.0,23.0,0.0,1.0,1.0,0.0,1.0,95.0,0.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647488,25,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,0,60,-162.0,189.0,19.0,29.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647565,25,M,Scotland,Lower Than A Level,20-30%,35-55,Y,0,120,-36.0,241.0,13.0,34.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,1.0,Withdrawn,66.0,model_eligible
DDD,2014J,647604,25,F,East Anglian Region,No Formal quals,20-30%,0-35,Y,0,240,-113.0,20.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0,-5.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647605,25,M,South Region,A Level or Equivalent,90-100%,0-35,N,0,60,-81.0,283.0,16.0,36.0,0.0,1.0,1.0,0.0,1.0,100.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647612,25,F,North Region,Lower Than A Level,0-10%,0-35,N,0,120,-88.0,180.0,14.0,29.0,0.0,1.0,1.0,0.0,1.0,40.0,-1.0,0.0,1,0.0,Fail,,model_eligible
DDD,2014J,647614,25,M,North Western Region,HE Qualification,60-70%,0-35,N,0,120,-38.0,80.0,12.0,16.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,1.0,Withdrawn,54.0,model_eligible
DDD,2014J,647647,25,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,120,-127.0,233.0,18.0,37.0,0.0,1.0,1.0,0.0,1.0,65.0,-14.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647879,25,F,Scotland,A Level or Equivalent,40-50%,0-35,Y,0,90,-94.0,222.0,8.0,29.0,0.0,1.0,1.0,0.0,1.0,75.0,-13.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,647937,25,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,Y,0,120,-162.0,168.0,15.0,48.0,0.0,1.0,1.0,0.0,1.0,95.0,-4.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,648172,25,F,Scotland,HE Qualification,50-60%,0-35,Y,0,60,-45.0,108.0,9.0,19.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Pass,,model_eligible
DDD,2014J,648183,25,F,London Region,HE Qualification,10-20,35-55,N,0,60,-163.0,253.0,14.0,41.0,0.0,1.0,1.0,0.0,1.0,100.0,-9.0,0.0,1,0.0,Pass,,model_eligible
